DIFFICULTY_TAG,CLASS_NAME,LENGTH,INSTRUCTOR,CLASS_TYPE,TIME,RATING,RATING_COUNT,DIFFICULTY_RATING,LONG_DESCRIPTION,WHETHER_TAKEN,EQUIPMENT
INTERMEDIATE,20 min Bodyweight Strength,20,ANDY SPEER,STRENGTH,Wed 5/26/21 @ 12:00 AM,96,2882,6.4,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,10 min Core Strength,10,ANDY SPEER,STRENGTH,Wed 5/19/21 @ 12:50 AM,96.5,16189,6.7,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,30 min Full Body Strength,30,ANDY SPEER,STRENGTH,Wed 5/19/21 @ 12:00 AM,94.1,8881,6.6,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,TRUE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,10 min Core Strength,10,ANDY SPEER,STRENGTH,Thu 5/13/21 @ 10:00 PM,96.8,16438,6.3,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Chest & Back Strength,20,ANDY SPEER,STRENGTH,Wed 5/12/21 @ 12:00 AM,99.1,11247,6.6,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Light Weights', 'Workout Mat']"
INTERMEDIATE,45 min Full Body Strength,45,ANDY SPEER,STRENGTH,Wed 5/5/21 @ 12:00 AM,97.4,5325,7.3,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,TRUE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,30 min Bodyweight Strength,30,ANDY SPEER,STRENGTH,Sun 5/2/21 @ 3:30 AM,97.3,5098,7.2,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,10 min Core Strength,10,ANDY SPEER,STRENGTH,Thu 4/29/21 @ 10:00 PM,98.6,11068,6.9,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,30 min Bodyweight Strength,30,ANDY SPEER,STRENGTH,Wed 4/28/21 @ 12:00 AM,96,4110,6.8,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
ADVANCED,45 min Full Body Strength,45,ANDY SPEER,STRENGTH,Wed 4/21/21 @ 12:00 AM,93.5,5038,7.5,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,TRUE,"['Heavy Weights', 'Light Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,30 min The White Stripes Full Body,30,ANDY SPEER,STRENGTH,Thu 4/15/21 @ 10:00 PM,98.8,7058,6.9,Grab your weights and rock out to the genre-defining rock sounds of The White Stripes with Andy.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,10 min Arms & Shoulders Strength,10,ANDY SPEER,STRENGTH,Thu 4/15/21 @ 10:00 PM,99.7,16374,6.3,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,15 min Chest & Back Strength,15,ANDY SPEER,STRENGTH,Thu 4/8/21 @ 10:00 PM,97.1,10660,7.1,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Arms & Shoulders Strength,20,ANDY SPEER,STRENGTH,Wed 4/7/21 @ 12:40 AM,97.7,20407,6.6,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Glutes & Legs Strength,20,ANDY SPEER,STRENGTH,Wed 4/7/21 @ 12:00 AM,97.2,5991,6.5,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,5 min Core Strength,5,ANDY SPEER,STRENGTH,Thu 4/1/21 @ 10:00 PM,97.6,21719,6.3,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Upper Body Strength,20,ANDY SPEER,STRENGTH,Wed 3/31/21 @ 8:30 PM,99.1,12521,7.1,"Our upper body classes combine movements that are designed to strengthen your arms, shoulders, chest and back. While our more concentrated classes isolate specific parts of the body, this class offers a broader focus of upper-body strengthening.",FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
ADVANCED,20 min Full Body Strength,20,ANDY SPEER,STRENGTH,Wed 3/31/21 @ 12:40 AM,95.9,5122,7.5,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Bodyweight Strength,20,ANDY SPEER,STRENGTH,Wed 3/31/21 @ 12:00 AM,94.4,3947,5.8,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Rock Full Body Strength,20,ANDY SPEER,STRENGTH,Thu 3/25/21 @ 10:00 PM,99.5,7285,6.8,"This full-body class will rock you from head to toe. Grab your weights and your air guitar, and meet us on the mat.",FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,10 min Chest & Back Strength,10,ANDY SPEER,STRENGTH,Wed 3/24/21 @ 12:40 AM,97.4,9383,6.9,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Core Strength,20,ANDY SPEER,STRENGTH,Wed 3/24/21 @ 12:00 AM,92.3,7881,7.1,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
