DIFFICULTY_TAG,CLASS_NAME,LENGTH,INSTRUCTOR,CLASS_TYPE,TIME,RATING,RATING_COUNT,DIFFICULTY_RATING,LONG_DESCRIPTION,WHETHER_TAKEN,EQUIPMENT
NO_DIFFICULTY_TAG,10 min Arms & Light Weights,10,BRADLEY ROSE,STRENGTH,Sat 10/2/21 @ 6:05 PM,98.8,8732,6.0,Grab your free weights from the back of the Bike and work your arms! Pair this with a cycling class for the perfect stack.,False,['Light Weights']
NO_DIFFICULTY_TAG,10 min Arms & Light Weights,10,BRADLEY ROSE,STRENGTH,Sun 8/29/21 @ 5:25 PM,98.7,8446,6.4,Grab your free weights from the back of the Bike and work your arms! Pair this with a cycling class for the perfect stack.,False,['Light Weights']
NO_DIFFICULTY_TAG,10 min Arms & Light Weights,10,BRADLEY ROSE,STRENGTH,Fri 7/30/21 @ 3:25 PM,96.7,13783,5.9,Grab your free weights from the back of the Bike and work your arms! Pair this with a cycling class for the perfect stack.,False,[]
NO_DIFFICULTY_TAG,10 min Arms & Light Weights,10,BRADLEY ROSE,STRENGTH,Thu 6/10/21 @ 2:35 AM,98.4,14362,6.2,Grab your free weights from the back of the Bike and work your arms! Pair this with a cycling class for the perfect stack.,False,['Light Weights']
NO_DIFFICULTY_TAG,10 min Arms & Light Weights,10,BRADLEY ROSE,STRENGTH,Sun 5/23/21 @ 5:25 PM,98.4,15484,5.9,Grab your free weights from the back of the Bike and work your arms! Pair this with a cycling class for the perfect stack.,False,['Light Weights']
NO_DIFFICULTY_TAG,10 min Arms & Light Weights,10,BRADLEY ROSE,STRENGTH,Sat 4/17/21 @ 3:15 PM,97.2,15347,5.9,Grab your free weights from the back of the Bike and work your arms! Pair this with a cycling class for the perfect stack.,False,['Light Weights']
