DIFFICULTY_TAG,CLASS_NAME,LENGTH,INSTRUCTOR,CLASS_TYPE,TIME,RATING,RATING_COUNT,DIFFICULTY_RATING,LONG_DESCRIPTION,WHETHER_TAKEN,EQUIPMENT
INTERMEDIATE,20 min Tiësto Full Body Strength,20,BEN ALLDIS,STRENGTH,Thu 1/14/21 @ 9:00 PM,99.7,10774,7.1,Raise the bar with every beat drop to EDM by the legendary DJ Tiësto in a full-body strength class with Ben.,TRUE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Bodyweight Strength,10,BEN ALLDIS,STRENGTH,Mon 1/11/21 @ 2:00 PM,99.8,9114,6.1,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,15 min Chest & Back Strength,15,BEN ALLDIS,STRENGTH,Wed 1/6/21 @ 2:00 PM,99.4,15823,6.6,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Full Body Strength,20,BEN ALLDIS,STRENGTH,Mon 1/4/21 @ 2:00 PM,99.5,8503,6.9,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,TRUE,"['Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Remix Arms & Shoulders Strength,10,BEN ALLDIS,STRENGTH,Wed 12/30/20 @ 8:00 AM,99.8,22522,6.4,Join Ben for a 10 min Remix class featuring a new exclusive track with Dillon Francis artist only available with Peloton,FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Glutes & Legs Strength,20,BEN ALLDIS,STRENGTH,Tue 12/29/20 @ 2:00 PM,99.6,9447,7.4,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min The Beatles Bodyweight Strength,20,BEN ALLDIS,STRENGTH,Fri 12/25/20 @ 5:00 PM,98.9,15208,6.4,Celebrate together in this 20 min The Beatles Bodyweight Strength class with Ben as we spread the love through the power of music.,FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Core Strength,10,BEN ALLDIS,STRENGTH,Tue 12/22/20 @ 1:35 PM,99.4,21998,6.2,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Glutes & Legs Strength,10,BEN ALLDIS,STRENGTH,Thu 12/17/20 @ 2:00 PM,99.5,19280,6.5,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Bodyweight Strength,10,BEN ALLDIS,STRENGTH,Tue 12/15/20 @ 2:00 PM,99.6,7295,6.1,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,5 min Core Strength,5,BEN ALLDIS,STRENGTH,Thu 12/10/20 @ 2:15 PM,99.3,36691,5.6,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Arms & Shoulder Strength,10,BEN ALLDIS,STRENGTH,Thu 12/10/20 @ 2:00 PM,99.8,13963,6.5,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,15 min Full Body Strength,15,BEN ALLDIS,STRENGTH,Tue 12/8/20 @ 2:00 PM,99.5,6216,6.6,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Upper Body Strength,10,BEN ALLDIS,STRENGTH,Thu 12/3/20 @ 2:00 PM,99.7,13567,6.3,"Our upper body classes combine movements that are designed to strengthen your arms, shoulders, chest and back. While our more concentrated classes isolate specific parts of the body, this class offers a broader focus of upper-body strengthening.",FALSE,"['Heavy Weights', 'Workout Mat', 'Medium Weights']"
NO_DIFFICULTY_TAG,15 min Glutes & Legs Strength,15,BEN ALLDIS,STRENGTH,Tue 12/1/20 @ 2:00 PM,99.6,7971,7.1,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,15 min Chest & Back Strength,15,BEN ALLDIS,STRENGTH,Tue 11/24/20 @ 2:00 PM,98.8,13323,6.6,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Light Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Bodyweight Strength,10,BEN ALLDIS,STRENGTH,Thu 11/19/20 @ 2:00 PM,99.6,11344,6.2,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Core Strength,10,BEN ALLDIS,STRENGTH,Tue 11/17/20 @ 2:00 PM,99.5,28252,6,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,15 min Full Body Strength,15,BEN ALLDIS,STRENGTH,Thu 11/12/20 @ 2:00 PM,99.6,6676,6.7,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Upper Body Strength,10,BEN ALLDIS,STRENGTH,Tue 11/10/20 @ 2:00 PM,99.7,8767,6.6,"Our upper body classes combine movements that are designed to strengthen your arms, shoulders, chest and back. While our more concentrated classes isolate specific parts of the body, this class offers a broader focus of upper-body strengthening.",FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Glutes & Legs Strength,10,BEN ALLDIS,STRENGTH,Thu 11/5/20 @ 2:00 PM,99.6,7689,6.6,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,15 min Core Strength,15,BEN ALLDIS,STRENGTH,Tue 11/3/20 @ 2:00 PM,99.1,19319,6.7,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,5 min Core Strength,5,BEN ALLDIS,STRENGTH,Thu 10/29/20 @ 2:30 PM,99.7,29115,6,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,15 min Full Body Strength,15,BEN ALLDIS,STRENGTH,Thu 10/29/20 @ 2:00 PM,99.7,5158,6.6,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,15 min Bodyweight Strength,15,BEN ALLDIS,STRENGTH,Tue 10/27/20 @ 2:00 PM,99.3,3580,6.7,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,['Workout Mat']
INTERMEDIATE,20 min Glutes & Legs Strength,20,BEN ALLDIS,STRENGTH,Thu 10/22/20 @ 1:00 PM,99.5,11306,7.5,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Upper Body Strength,10,BEN ALLDIS,STRENGTH,Tue 10/20/20 @ 1:00 PM,99.8,11970,6.7,"Our upper body classes combine movements that are designed to strengthen your arms, shoulders, chest and back. While our more concentrated classes isolate specific parts of the body, this class offers a broader focus of upper-body strengthening.",FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,30 min Full Body Strength,30,BEN ALLDIS,STRENGTH,Thu 10/15/20 @ 1:00 PM,99.6,10307,6.8,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Glutes & Legs Strength,10,BEN ALLDIS,STRENGTH,Tue 10/13/20 @ 1:00 PM,99.2,8091,6.5,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,15 min Upper Body Strength,15,BEN ALLDIS,STRENGTH,Thu 10/8/20 @ 1:00 PM,99.8,17145,6.8,"Our upper body classes combine movements that are designed to strengthen your arms, shoulders, chest and back. While our more concentrated classes isolate specific parts of the body, this class offers a broader focus of upper-body strengthening.",FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Core Strength,20,BEN ALLDIS,STRENGTH,Tue 10/6/20 @ 1:00 PM,99.2,9927,6.4,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Bodyweight Strength,10,BEN ALLDIS,STRENGTH,Thu 10/1/20 @ 3:30 PM,99.7,12078,6.3,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Full Body Strength,20,BEN ALLDIS,STRENGTH,Thu 10/1/20 @ 3:00 PM,99.6,5879,7.3,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Core Strength,10,BEN ALLDIS,STRENGTH,Mon 9/28/20 @ 5:25 PM,99.5,21546,6.5,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Glutes & Legs Strength,20,BEN ALLDIS,STRENGTH,Mon 9/28/20 @ 5:00 PM,99.6,7894,7.4,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Upper Body Strength,10,BEN ALLDIS,STRENGTH,Mon 9/28/20 @ 4:25 PM,99.9,13839,6.6,"Our upper body classes combine movements that are designed to strengthen your arms, shoulders, chest and back. While our more concentrated classes isolate specific parts of the body, this class offers a broader focus of upper-body strengthening.",FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Bodyweight Strength,20,BEN ALLDIS,STRENGTH,Mon 9/28/20 @ 4:00 PM,99.2,5738,7.3,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Arms Toning,10,BEN ALLDIS,STRENGTH,Thu 9/10/20 @ 1:05 AM,99.8,29771,6.5,Grab your free weights from the back of the Bike to tone your arms during your workout.,FALSE,['Light Weights']
NO_DIFFICULTY_TAG,10 min Arms Toning,10,BEN ALLDIS,STRENGTH,Fri 8/14/20 @ 8:35 PM,99.7,28998,6.7,Grab your free weights from the back of the Bike to tone your arms during your workout.,FALSE,['Light Weights']
NO_DIFFICULTY_TAG,10 min Arms Toning,10,BEN ALLDIS,STRENGTH,Tue 5/26/20 @ 10:30 PM,99.9,52074,7.2,Grab your free weights from the back of the Bike to tone your arms during your workout.,FALSE,['Light Weights']
NO_DIFFICULTY_TAG,10 min Arms Toning,10,BEN ALLDIS,STRENGTH,Thu 4/30/20 @ 6:30 PM,99.7,81259,7.1,Grab your free weights from the back of the Bike to tone your arms during your workout.,FALSE,['Light Weights']
NO_DIFFICULTY_TAG,10 min Arms Toning,10,BEN ALLDIS,STRENGTH,Fri 3/13/20 @ 3:35 AM,99.6,41914,6.7,Grab your free weights from the back of the Bike to tone your arms during your workout.,FALSE,['Light Weights']
NO_DIFFICULTY_TAG,10 min Arms Toning,10,BEN ALLDIS,STRENGTH,Wed 3/4/20 @ 2:35 PM,99.3,15339,6.4,Grab your free weights from the back of the Bike to tone your arms during your workout.,FALSE,['Light Weights']
NO_DIFFICULTY_TAG,10 min Arms Toning,10,BEN ALLDIS,STRENGTH,Wed 2/19/20 @ 2:35 PM,99.8,12179,7.1,Grab your free weights from the back of the Bike to tone your arms during your workout.,FALSE,['Light Weights']
NO_DIFFICULTY_TAG,10 min Arms Toning,10,BEN ALLDIS,STRENGTH,Wed 2/12/20 @ 2:35 PM,99.7,7413,6.7,Grab your free weights from the back of the Bike to tone your arms during your workout.,FALSE,['Light Weights']
NO_DIFFICULTY_TAG,10 min Arms Toning,10,BEN ALLDIS,STRENGTH,Wed 1/22/20 @ 2:35 PM,99.8,8858,6.5,Grab your free weights from the back of the Bike to tone your arms during your workout.,FALSE,['Light Weights']
NO_DIFFICULTY_TAG,10 min Arms Toning,10,BEN ALLDIS,STRENGTH,Wed 1/15/20 @ 2:35 PM,98.3,7893,6.2,Grab your weights and join us for an arm and shoulder workout to tone your upper body.,FALSE,['Light Weights']
NO_DIFFICULTY_TAG,10 min Arms Toning,10,BEN ALLDIS,STRENGTH,Wed 1/8/20 @ 2:35 PM,99.7,6153,6.6,Grab your free weights from the back of the Bike to tone your arms during your workout.,FALSE,['Light Weights']
NO_DIFFICULTY_TAG,10 min Arms Toning,10,BEN ALLDIS,STRENGTH,Wed 12/18/19 @ 2:35 PM,99.8,6159,7.2,Grab your weights and join us for an arm and shoulder workout to tone your upper body.,FALSE,['Light Weights']
NO_DIFFICULTY_TAG,10 min Arms Toning,10,BEN ALLDIS,STRENGTH,Mon 12/9/19 @ 2:35 PM,99.9,2765,7,Grab your weights and join us for an arm and shoulder workout to tone your upper body.,FALSE,['Light Weights']
NO_DIFFICULTY_TAG,10 min Arms Toning,10,BEN ALLDIS,STRENGTH,Wed 12/4/19 @ 2:35 PM,99.6,3315,7.1,Grab your free weights from the back of the Bike to tone your arms during your workout.,FALSE,['Light Weights']
NO_DIFFICULTY_TAG,10 min Arms Toning,10,BEN ALLDIS,STRENGTH,Thu 11/21/19 @ 7:35 PM,99.6,5735,7.3,Grab your free weights from the back of the Bike to tone your arms during your workout.,FALSE,['Light Weights']
NO_DIFFICULTY_TAG,10 min Arms Toning,10,BEN ALLDIS,STRENGTH,Mon 11/11/19 @ 2:35 PM,99.5,4492,7.3,Grab your weights and join us for an arm and shoulder workout to tone your upper body.,FALSE,[]
NO_DIFFICULTY_TAG,10 min Arms Toning,10,BEN ALLDIS,STRENGTH,Sun 11/3/19 @ 5:35 PM,99.7,3366,7.2,Grab your free weights from the back of the Bike to tone your arms during your workout.,FALSE,['Light Weights']
NO_DIFFICULTY_TAG,10 min Arms Toning,10,BEN ALLDIS,STRENGTH,Sun 10/27/19 @ 6:35 PM,99.6,2951,7.5,Grab your weights and join us for an arm and shoulder workout to tone your upper body.,FALSE,['Light Weights']
NO_DIFFICULTY_TAG,10 min Arms Toning,10,BEN ALLDIS,STRENGTH,Sun 10/20/19 @ 5:35 PM,99,2616,6.5,Grab your free weights from the back of the Bike to tone your arms during your workout.,FALSE,['Light Weights']
NO_DIFFICULTY_TAG,10 min Arms Toning,10,BEN ALLDIS,STRENGTH,Sun 10/13/19 @ 5:35 PM,99.7,2297,7.3,Grab your free weights from the back of the Bike to tone your arms during your workout.,FALSE,['Light Weights']
NO_DIFFICULTY_TAG,10 min Arms Toning,10,BEN ALLDIS,STRENGTH,Sun 10/6/19 @ 5:35 PM,99.7,4004,7.3,Grab your free weights from the back of the Bike to tone your arms during your workout.,FALSE,['Light Weights']
NO_DIFFICULTY_TAG,10 min Arms Toning,10,BEN ALLDIS,STRENGTH,Mon 9/23/19 @ 1:35 PM,99.5,2749,7.2,Grab your free weights from the back of the Bike to tone your arms during your workout.,FALSE,['Light Weights']
NO_DIFFICULTY_TAG,5 min Arms Toning,5,BEN ALLDIS,STRENGTH,Wed 9/18/19 @ 2:20 PM,99.8,53037,5.9,Grab your free weights from the back of the Bike to tone your arms during your workout.,FALSE,['Light Weights']
NO_DIFFICULTY_TAG,10 min Arms Toning,10,BEN ALLDIS,STRENGTH,Mon 9/16/19 @ 6:35 PM,99.6,2266,6.8,Grab your free weights from the back of the Bike to tone your arms during your workout.,FALSE,['Light Weights']
NO_DIFFICULTY_TAG,10 min Arms Toning,10,BEN ALLDIS,STRENGTH,Sun 9/15/19 @ 8:35 PM,99.2,2086,7.3,Grab your free weights from the back of the Bike to tone your arms during your workout.,FALSE,['Light Weights']
NO_DIFFICULTY_TAG,10 min Arms Toning,10,BEN ALLDIS,STRENGTH,Mon 9/2/19 @ 1:35 PM,99.4,3399,7.2,Grab your free weights from the back of the Bike to tone your arms during your workout.,FALSE,['Light Weights']
NO_DIFFICULTY_TAG,10 min Arms Toning,10,BEN ALLDIS,STRENGTH,Sat 7/13/19 @ 8:35 PM,99.5,2836,7.2,Grab your free weights from the back of the Bike to tone your arms during your workout.,FALSE,['Light Weights']
NO_DIFFICULTY_TAG,10 min Arms Toning,10,BEN ALLDIS,STRENGTH,Fri 6/28/19 @ 2:05 AM,99.6,3902,7.4,Grab your free weights from the back of the Bike to tone your arms during your workout.,FALSE,['Light Weights']
NO_DIFFICULTY_TAG,5 min Arms Toning,5,BEN ALLDIS,STRENGTH,Tue 6/25/19 @ 2:35 PM,99.7,31029,5.9,Grab your free weights from the back of the Bike to tone your arms during your workout.,FALSE,['Light Weights']
NO_DIFFICULTY_TAG,10 min Arms Toning,10,BEN ALLDIS,STRENGTH,Sat 6/8/19 @ 2:35 PM,98.8,1406,6.5,Grab your free weights from the back of the Bike to tone your arms during your workout.,FALSE,['Light Weights']
NO_DIFFICULTY_TAG,10 min Arms Toning,10,BEN ALLDIS,STRENGTH,Sat 5/11/19 @ 6:50 PM,99.3,2275,7.2,Grab your free weights from the back of the Bike to tone your arms during your workout.,FALSE,['Light Weights']
