DIFFICULTY_TAG,CLASS_NAME,LENGTH,INSTRUCTOR,CLASS_TYPE,TIME,RATING,RATING_COUNT,DIFFICULTY_RATING,LONG_DESCRIPTION,WHETHER_TAKEN,EQUIPMENT
INTERMEDIATE,30 min Full Body Strength,30,ADRIAN WILLIAMS,STRENGTH,Wed 7/15/20 @ 10:00 PM,99.2,17961,7.2,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Light Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Bodyweight Strength,10,ADRIAN WILLIAMS,STRENGTH,Wed 7/8/20 @ 7:37 PM,97.3,8558,7.3,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,30 min All For One Strength,30,MULTIPLE INSTRUCTORS,STRENGTH,Thu 7/2/20 @ 9:00 PM,99.5,37846,7.2,We¡¯re coming together in unity as one team. Join all of your favorite strength instructors for an empowering full-body workout.,TRUE,"['Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Glutes & Legs Strength,10,ADRIAN WILLIAMS,STRENGTH,Wed 7/1/20 @ 6:45 AM,99.4,21427,7.5,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Core Strength,10,ADRIAN WILLIAMS,STRENGTH,Wed 7/1/20 @ 5:00 AM,99,32711,6.5,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Arms & Shoulders Strength,10,ADRIAN WILLIAMS,STRENGTH,Mon 6/29/20 @ 6:45 AM,99,19576,6.7,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Light Weights', 'Workout Mat']"
INTERMEDIATE,20 min Pride Full Body Strength,20,ADRIAN WILLIAMS,STRENGTH,Wed 6/24/20 @ 6:35 AM,99.4,11425,6.3,Move with Pride in this 20 min Strength workout with Adrian!,FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Lower Body Strength,20,ADRIAN WILLIAMS,STRENGTH,Sun 6/21/20 @ 6:35 AM,98.6,14448,7.4,This lower body workout is designed to strengthen glutes and legs through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Medium Weights']"
NO_DIFFICULTY_TAG,15 min Bodyweight Strength,15,ADRIAN WILLIAMS,STRENGTH,Tue 6/2/20 @ 10:00 PM,98.8,15388,7.3,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper and lower body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Premiere Bodyweight Strength,20,ADRIAN WILLIAMS,STRENGTH,Wed 5/27/20 @ 6:35 AM,99.6,28385,7.4,"Join us in welcoming the newest member of our Peloton family ¨C Adrian Williams. In his Premiere Bodyweight Strength class, you¡¯ll get a memorable introduction and a high-energy workout.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Glutes & Legs Strength,10,ADRIAN WILLIAMS,STRENGTH,Tue 5/26/20 @ 10:00 PM,96.4,16725,6.9,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Full Body Strength,20,ADRIAN WILLIAMS,STRENGTH,Tue 5/26/20 @ 10:00 PM,99.5,17646,7,This full body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Arms & Shoulders Strength,20,ADRIAN WILLIAMS,STRENGTH,Tue 5/26/20 @ 10:00 PM,99.8,40776,7.2,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Core Strength,10,ADRIAN WILLIAMS,STRENGTH,Fri 5/22/20 @ 10:00 PM,99.6,51208,7,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Arms & Shoulders Strength,10,ADRIAN WILLIAMS,STRENGTH,Tue 5/19/20 @ 10:00 PM,99.4,49214,6.7,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
