DIFFICULTY_TAG,CLASS_NAME,LENGTH,INSTRUCTOR,CLASS_TYPE,TIME,RATING,RATING_COUNT,DIFFICULTY_RATING,LONG_DESCRIPTION,WHETHER_TAKEN,EQUIPMENT
INTERMEDIATE,20 min Bodyweight Strength,20,REBECCA KENNEDY,STRENGTH,Sun 9/22/19 @ 9:55 PM,97.8,1079,6.9,Join us for a high-energy bodyweight training workout. You won't need weights for this class!,FALSE,['Workout Mat']
INTERMEDIATE,30 min Bodyweight Strength,30,REBECCA KENNEDY,STRENGTH,Fri 9/20/19 @ 6:30 AM,94.8,5295,7.3,Join us for a high-energy bodyweight training workout. You won't need weights for this class!,FALSE,['Workout Mat']
INTERMEDIATE,30 min Core Strength,30,REBECCA KENNEDY,STRENGTH,Wed 9/18/19 @ 7:30 AM,91.7,11006,7.1,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
BEGINNER,20 min Core Strength,20,REBECCA KENNEDY,STRENGTH,Thu 9/12/19 @ 8:05 AM,96.9,3431,6.9,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Medium Weights', 'Workout Mat']"
BEGINNER,20 min Arms & Shoulders Strength,20,REBECCA KENNEDY,STRENGTH,Wed 9/11/19 @ 7:55 AM,95.4,4538,6.4,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Workout Mat', 'Medium Weights']"
BEGINNER,20 min Full Body Strength,20,REBECCA KENNEDY,STRENGTH,Wed 9/11/19 @ 7:30 AM,85,1280,6.6,Join us for a high-energy full body strength training workout.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Bodyweight Strength,20,REBECCA KENNEDY,STRENGTH,Sun 9/8/19 @ 9:55 PM,82.6,857,6.8,Join us for a high-energy bodyweight training workout. You won't need weights for this class!,FALSE,['Workout Mat']
INTERMEDIATE,20 min Core Strength,20,REBECCA KENNEDY,STRENGTH,Sun 9/8/19 @ 9:30 PM,92.1,1376,6.4,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Chest & Back Strength,20,REBECCA KENNEDY,STRENGTH,Thu 9/5/19 @ 8:05 AM,98.6,2618,7.4,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Bodyweight Strength,20,REBECCA KENNEDY,STRENGTH,Sun 9/1/19 @ 9:55 PM,94.7,894,7,Join us for a high-energy bodyweight training workout. You won't need weights for this class!,FALSE,['Workout Mat']
