DIFFICULTY_TAG,CLASS_NAME,LENGTH,INSTRUCTOR,CLASS_TYPE,TIME,RATING,RATING_COUNT,DIFFICULTY_RATING,LONG_DESCRIPTION,WHETHER_TAKEN,EQUIPMENT
NO_DIFFICULTY_TAG,10 min Core Strength,10,OLIVIA AMATO,STRENGTH,Tue 9/3/19 @ 8:35 PM,99.5,26198,7.4,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Arms Toning,10,OLIVIA AMATO,STRENGTH,Wed 8/28/19 @ 10:05 PM,99.3,14414,7.4,Grab your free weights from the back of the Bike to tone your arms during your workout.,FALSE,['Light Weights']
NO_DIFFICULTY_TAG,10 min Core Strength,10,OLIVIA AMATO,STRENGTH,Tue 8/6/19 @ 8:35 PM,99.5,8374,7.1,"Join us on the floor for 10 minutes of core work to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Arms Toning,10,OLIVIA AMATO,STRENGTH,Wed 7/31/19 @ 5:05 AM,99.6,7314,7.3,Grab your free weights from the back of the Bike to tone your arms during your workout.,FALSE,['Light Weights']
INTERMEDIATE,20 min Bodyweight Strength,20,OLIVIA AMATO,STRENGTH,Tue 7/16/19 @ 8:25 PM,99.4,4022,7.1,Join us for a high-energy bodyweight training workout. You won¡¯t need weights for this class!,FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Core Strength,10,OLIVIA AMATO,STRENGTH,Tue 7/9/19 @ 8:35 PM,99.6,10971,7.1,"Join us on the floor for 10 minutes of core work to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Arms & Shoulders Strength,20,OLIVIA AMATO,STRENGTH,Tue 6/18/19 @ 8:25 PM,97.9,1740,7,Grab your weights and join us for 20 minutes of arm and shoulder work to tone and strengthen your upper body.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,30 min Full Body Strength,30,OLIVIA AMATO,STRENGTH,Tue 6/11/19 @ 8:00 PM,99.4,11051,7.6,Join us for a high-energy full body strength training workout.,FALSE,"['Workout Mat', 'Heavy Weights', 'Medium Weights']"
NO_DIFFICULTY_TAG,10 min Arms & Shoulders Strength,10,OLIVIA AMATO,STRENGTH,Fri 6/7/19 @ 4:05 AM,99.1,2844,5.8,Grab your weights and join us for 10 minutes of arm and shoulder work to tone and strengthen your upper body.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Arms Toning,10,OLIVIA AMATO,STRENGTH,Wed 5/22/19 @ 5:05 AM,99,4749,7.1,Grab your free weights from the back of the Bike to tone your arms during your workout.,FALSE,['Light Weights']
NO_DIFFICULTY_TAG,10 min Core Strength,10,OLIVIA AMATO,STRENGTH,Mon 5/20/19 @ 7:35 PM,99.4,8145,7.1,"Join us on the floor for 10 minutes of core work to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Bodyweight Strength,20,OLIVIA AMATO,STRENGTH,Mon 5/13/19 @ 7:25 PM,99.1,3332,7.1,Join us for a high-energy bodyweight training workout. You won¡¯t need weights for this class!,FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Arms & Shoulders Strength,10,OLIVIA AMATO,STRENGTH,Tue 5/7/19 @ 8:35 PM,98.8,2429,6.7,Grab your weights and join us for 10 minutes of arm and shoulder work to tone and strengthen your upper body.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Glutes & Legs Strength,10,OLIVIA AMATO,STRENGTH,Mon 4/22/19 @ 7:35 PM,98.8,5198,7.3,Join us for 10 minutes of glutes and legs work to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Bodyweight Strength,10,OLIVIA AMATO,STRENGTH,Tue 4/16/19 @ 8:35 PM,97.5,1476,6.9,Join us for a high-energy bodyweight training workout. You won¡¯t need weights for this class!,FALSE,['Workout Mat']
INTERMEDIATE,20 min Glutes & Legs Strength,20,OLIVIA AMATO,STRENGTH,Mon 4/8/19 @ 7:25 PM,99.2,7389,7.5,Join us for 20 minutes of glutes and legs work to tone and strengthen the biggest muscles in your body.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
