DIFFICULTY_TAG,CLASS_NAME,LENGTH,INSTRUCTOR,CLASS_TYPE,TIME,RATING,RATING_COUNT,DIFFICULTY_RATING,LONG_DESCRIPTION,WHETHER_TAKEN,EQUIPMENT
INTERMEDIATE,20 min Glutes & Legs Strength,20,SELENA SAMUELA,STRENGTH,Sat 8/22/20 @ 10:00 PM,99.3,10992,7.3,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Full Body Strength,20,SELENA SAMUELA,STRENGTH,Fri 8/21/20 @ 11:05 PM,99.3,7485,7,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Lower Body Strength,20,SELENA SAMUELA,STRENGTH,Mon 8/17/20 @ 12:35 AM,97.3,3745,6.9,Our lower-body classes are filled with all the hard work of our glutes and legs classes but offer a wider variety of lower-body-focused movements.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,30 min Prince Full Body Strength,30,SELENA SAMUELA,STRENGTH,Thu 8/13/20 @ 10:30 PM,97.4,12390,7.4,Party like it¡¯s 1999 in our Prince Full-Body Strength class with Selena.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Core Strength,10,SELENA SAMUELA,STRENGTH,Mon 8/10/20 @ 12:45 AM,99,25987,6.7,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Ellie Goulding Full Body Strength,20,SELENA SAMUELA,STRENGTH,Fri 8/7/20 @ 10:30 PM,98.7,7292,6.6,"Anything can happen in this Artist Series class, so what are you waiting for? Lace up and move with Selena to the vibrant music of Ellie Goulding.",FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min EDM Full Body Strength,10,SELENA SAMUELA,STRENGTH,Wed 8/5/20 @ 10:00 PM,98.2,14028,7,EDM isn¡¯t just for dancing anymore. Join us for a full-body workout that will have you sweating to the beat with your weights.,FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Bodyweight Strength,20,SELENA SAMUELA,STRENGTH,Mon 8/3/20 @ 12:35 AM,97.9,8064,7.6,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Lower Body Strength,10,SELENA SAMUELA,STRENGTH,Fri 7/31/20 @ 10:00 PM,99.2,10644,6.4,This lower-body workout is designed to strengthen glutes and legs through a series of dynamic movements.,FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Glutes & Legs Strength,20,SELENA SAMUELA,STRENGTH,Mon 7/27/20 @ 12:45 AM,99.6,15955,7.4,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Bodyweight Strength,10,SELENA SAMUELA,STRENGTH,Sat 7/18/20 @ 10:00 PM,98.1,10462,6.2,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Core Strength,20,SELENA SAMUELA,STRENGTH,Fri 7/10/20 @ 10:00 PM,97.6,14880,7.3,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,15 min Glutes & Legs Strength,15,SELENA SAMUELA,STRENGTH,Wed 7/8/20 @ 11:15 PM,99.4,13544,6.7,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,30 min All For One Strength,30,MULTIPLE INSTRUCTORS,STRENGTH,Thu 7/2/20 @ 9:00 PM,99.5,37849,7.2,We¡¯re coming together in unity as one team. Join all of your favorite strength instructors for an empowering full-body workout.,TRUE,"['Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,15 min Full Body Strength,15,SELENA SAMUELA,STRENGTH,Wed 7/1/20 @ 4:00 AM,98.2,9232,6.7,This full body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Lower Body Strength,10,SELENA SAMUELA,STRENGTH,Wed 7/1/20 @ 3:45 AM,99.3,8833,6.4,This lower body workout is designed to strengthen glutes and legs through a series of dynamic movements.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Lower Body Strength,20,SELENA SAMUELA,STRENGTH,Tue 6/30/20 @ 2:00 AM,99.6,16805,7.1,This lower body workout is designed to strengthen glutes and legs through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
BEGINNER,20 min Lower Body Strength,20,SELENA SAMUELA,STRENGTH,Mon 6/29/20 @ 3:35 AM,97.5,8240,6.4,This lower body workout is designed to strengthen glutes and legs through a series of dynamic movements.,FALSE,"['Light Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Dolly Parton Core Strength,10,SELENA SAMUELA,STRENGTH,Thu 6/25/20 @ 10:15 PM,98.1,32061,7.7,"Put on your rhinestones, pull up your boots and get ready to shine in Selena¡¯s Dolly Parton core strength.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Full Body Strength,20,SELENA SAMUELA,STRENGTH,Tue 6/23/20 @ 10:00 PM,98.3,7597,6.9,This full body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Bodyweight Strength,20,SELENA SAMUELA,STRENGTH,Mon 6/22/20 @ 6:35 AM,97.8,7423,6.8,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper and lower body strength training. Meet us on the mat.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Arms & Shoulders Strength,10,SELENA SAMUELA,STRENGTH,Mon 6/15/20 @ 6:45 AM,99.2,14902,6.1,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Core Strength,10,SELENA SAMUELA,STRENGTH,Mon 6/1/20 @ 7:00 AM,97.8,49048,7.2,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,20 min AHM Celebration: Full Body,20,SELENA SAMUELA,STRENGTH,Tue 5/26/20 @ 11:00 PM,94.3,6829,6.4,Celebrate Asian Heritage Month in this 20-minute Full Body Strength workout with Selena.,FALSE,"['Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Core Strength,10,SELENA SAMUELA,STRENGTH,Thu 5/7/20 @ 4:25 AM,99.1,77651,7.5,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Glutes & Legs Strength,20,SELENA SAMUELA,STRENGTH,Fri 3/6/20 @ 8:25 PM,98.4,26032,7.3,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Arms & Shoulders Strength,20,SELENA SAMUELA,STRENGTH,Fri 3/6/20 @ 8:00 PM,99.5,21059,7.1,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Glutes & Legs Strength,10,SELENA SAMUELA,STRENGTH,Mon 3/2/20 @ 3:25 AM,99,15617,6.4,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Core Strength,10,SELENA SAMUELA,STRENGTH,Mon 2/24/20 @ 11:54 PM,94.4,15537,5.5,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Light Weights', 'Workout Mat']"
INTERMEDIATE,20 min Bodyweight Strength,20,SELENA SAMUELA,STRENGTH,Mon 2/24/20 @ 11:25 PM,97.7,7476,6.6,Join us for a high-energy bodyweight training workout. You won¡¯t need weights for this class!,FALSE,['Workout Mat']
