DIFFICULTY_TAG,CLASS_NAME,LENGTH,INSTRUCTOR,CLASS_TYPE,TIME,RATING,RATING_COUNT,DIFFICULTY_RATING,LONG_DESCRIPTION,WHETHER_TAKEN,EQUIPMENT
NO_DIFFICULTY_TAG,15 min Upper Body: Live from Home,15,ROBIN ARZ?N,STRENGTH,Mon 6/15/20 @ 11:00 PM,99.5,38428,7.1,"This inclusive upper body class is designed to strengthen your arms, chest, back and shoulders through a series of dynamic movements.",FALSE,"['Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Pride Core Strength,10,ROBIN ARZ?N,STRENGTH,Wed 6/10/20 @ 3:45 AM,99.2,51267,6.5,Move with Pride in this 10 min Strength workout with Robin!,FALSE,['Workout Mat']
INTERMEDIATE,20 min Bodyweight: Live from Home,20,ROBIN ARZ?N,STRENGTH,Mon 6/8/20 @ 11:00 PM,99.5,19517,6.7,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper and lower body strength training. Meet us on the mat.",FALSE,['Workout Mat']
BEGINNER,20 min Full Body: Live from Home,20,ROBIN ARZ?N,STRENGTH,Mon 6/1/20 @ 11:00 PM,99.6,17480,5.4,This full body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,15 min Core Strength: Live from Home,15,ROBIN ARZ?N,STRENGTH,Mon 5/25/20 @ 11:00 PM,99,32249,6.8,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Arms & Shoulders Strength,10,ROBIN ARZ?N,STRENGTH,Mon 5/25/20 @ 9:00 PM,99.5,28198,6.9,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Core Strength,10,ROBIN ARZ?N,STRENGTH,Mon 5/25/20 @ 9:00 PM,99,55193,6.6,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Lower Body: Live from Home,20,ROBIN ARZ?N,STRENGTH,Mon 5/18/20 @ 11:00 PM,99.3,23816,7,This lower body workout is designed to strengthen glutes and legs through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Workout Mat']"
INTERMEDIATE,20 min AHM Upper Body: Live from Home,20,ROBIN ARZ?N,STRENGTH,Mon 5/11/20 @ 11:00 PM,99,28994,6.8,Celebrate Asian Heritage Month in this 20-minute Arms & Shoulders Strength workout with Robin.,FALSE,"['Heavy Weights', 'Light Weights']"
INTERMEDIATE,20 min Bodyweight: Live from Home,20,ROBIN ARZ?N,STRENGTH,Mon 5/4/20 @ 11:00 PM,98.7,33092,6.7,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper and lower body strength training. Meet us on the mat.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,15 min Core Strength: Live from Home,15,ROBIN ARZ?N,STRENGTH,Wed 4/29/20 @ 12:00 AM,98.6,51632,6.6,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Full Body: Live from Home,20,ROBIN ARZ?N,STRENGTH,Mon 4/27/20 @ 11:00 PM,99.4,36462,6.7,This full body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,5 min Core Strength,5,ROBIN ARZ?N,STRENGTH,Mon 4/6/20 @ 7:00 PM,99.7,213708,6.6,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Arms & Shoulders Strength,10,ROBIN ARZ?N,STRENGTH,Mon 3/30/20 @ 9:30 PM,99.7,51965,6.4,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Core Strength,10,ROBIN ARZ?N,STRENGTH,Thu 3/26/20 @ 9:30 PM,99.2,108763,6.7,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Full Body Strength,20,ROBIN ARZ?N,STRENGTH,Tue 3/24/20 @ 10:55 PM,98,36872,6.7,This full body class is designed to strengthen your muscles through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Arms Toning,10,ROBIN ARZ?N,STRENGTH,Thu 3/12/20 @ 11:05 PM,99.8,196364,7,Grab your free weights from the back of the Bike to tone your arms during your workout.,FALSE,['Light Weights']
NO_DIFFICULTY_TAG,10 min Core Strength,10,ROBIN ARZ?N,STRENGTH,Tue 3/3/20 @ 7:05 AM,99.4,45031,7.2,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,30 min Upper Body Strength,30,ROBIN ARZ?N,STRENGTH,Tue 3/3/20 @ 6:30 AM,99.6,46931,7.3,"This inclusive upper body class is designed to strengthen your arms, chest, back and shoulders through a series of dynamic movements.",FALSE,"['Heavy Weights', 'Light Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Core Strength,10,ROBIN ARZ?N,STRENGTH,Fri 2/28/20 @ 2:15 AM,99.6,18049,6.8,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Light Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Glutes & Legs Strength,10,ROBIN ARZ?N,STRENGTH,Fri 2/28/20 @ 2:00 AM,99.8,28919,6.8,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Arms Toning,10,ROBIN ARZ?N,STRENGTH,Fri 2/28/20 @ 12:05 AM,99.8,35688,6.8,Grab your free weights from the back of the Bike to tone your arms during your workout.,FALSE,['Light Weights']
NO_DIFFICULTY_TAG,5 min Core Strength,5,ROBIN ARZ?N,STRENGTH,Wed 2/5/20 @ 10:30 PM,99.7,152540,6.6,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Core Strength,10,ROBIN ARZ?N,STRENGTH,Wed 2/5/20 @ 10:25 PM,99.2,16704,6.3,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Arms Toning,10,ROBIN ARZ?N,STRENGTH,Fri 1/31/20 @ 12:05 AM,99.9,40730,7,Grab your free weights from the back of the Bike to tone your arms during your workout.,FALSE,['Light Weights']
NO_DIFFICULTY_TAG,10 min Bodyweight Strength,10,ROBIN ARZ?N,STRENGTH,Tue 1/28/20 @ 7:05 AM,99.5,9766,6.7,Join us for a high-energy bodyweight training workout. You won't need weights for this class!,FALSE,['Workout Mat']
