DIFFICULTY_TAG,CLASS_NAME,LENGTH,INSTRUCTOR,CLASS_TYPE,TIME,RATING,RATING_COUNT,DIFFICULTY_RATING,LONG_DESCRIPTION,WHETHER_TAKEN,EQUIPMENT
NO_DIFFICULTY_TAG,5 min Arms & Shoulder Toning,5,EMMA LOVEWELL,STRENGTH,Sat 6/29/19 @ 8:30 PM,98.4,13027,7.0,Grab your mat and join Emma for 5 minutes of arms and shoulder work in this push up focused workout to tone and strengthen your upper body.,False,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Arms Toning,10,EMMA LOVEWELL,STRENGTH,Mon 6/24/19 @ 11:05 PM,99.8,7018,7.4,Grab your free weights from the back of the Bike to tone your arms during your workout.,False,['Light Weights']
NO_DIFFICULTY_TAG,10 min Arms Toning,10,EMMA LOVEWELL,STRENGTH,Mon 6/10/19 @ 11:05 PM,99.8,5943,7.2,Grab your free weights from the back of the Bike to tone your arms during your workout.,False,['Light Weights']
NO_DIFFICULTY_TAG,5 min Core Strength,5,EMMA LOVEWELL,STRENGTH,Tue 5/28/19 @ 9:00 PM,99.1,235649,6.5,"Join us on the floor for 5 minutes of core work to align, strengthen and tone your lower back and abdominal muscles.",False,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Core Strength,10,EMMA LOVEWELL,STRENGTH,Tue 5/28/19 @ 9:00 PM,99,193011,7.2,"Join us on the floor for 10 minutes of core work to align, strengthen and tone your lower back and abdominal muscles.",False,['Workout Mat']
NO_DIFFICULTY_TAG,15 min Core Strength,15,EMMA LOVEWELL,STRENGTH,Tue 5/28/19 @ 9:00 PM,98.8,97859,7.5,"Join us on the floor for 15 minutes of core work to align, strengthen and tone your lower back and abdominal muscles.",False,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Core Strength,10,EMMA LOVEWELL,STRENGTH,Tue 5/28/19 @ 3:50 AM,99.8,235839,6.5,"Join us on the floor for 10 minutes of core work to align, strengthen and tone your lower back and abdominal muscles.",False,['Workout Mat']
NO_DIFFICULTY_TAG,5 min Core Strength,5,EMMA LOVEWELL,STRENGTH,Mon 5/27/19 @ 9:00 PM,99.7,542905,5.9,"Join us on the floor for 5 minutes of core work to align, strengthen and tone your lower back and abdominal muscles.",False,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Core Strength,10,EMMA LOVEWELL,STRENGTH,Mon 5/27/19 @ 3:25 AM,99.8,421550,7.0,"Join us on the floor for 10 minutes of core work to align, strengthen and tone your lower back and abdominal muscles.",False,['Workout Mat']
NO_DIFFICULTY_TAG,5 min Core Strength,5,EMMA LOVEWELL,STRENGTH,Sun 5/12/19 @ 9:00 PM,95.9,17259,2.7,"Join Emma for this 5-minute beginner core workout. These exercises are safe, effective and focus on building the core from within.",False,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Core Strength,10,EMMA LOVEWELL,STRENGTH,Wed 5/1/19 @ 3:00 AM,99.8,860332,6.9,"Join us on the floor for 10 minutes of core work to align, strengthen and tone your lower back and abdominal muscles.",False,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Arms Toning,10,EMMA LOVEWELL,STRENGTH,Mon 4/29/19 @ 11:05 PM,99.6,7565,7.0,Grab your free weights from the back of the Bike to tone your arms during your workout.,False,['Light Weights']
NO_DIFFICULTY_TAG,10 min Arms Toning,10,EMMA LOVEWELL,STRENGTH,Mon 4/15/19 @ 11:05 PM,99.8,7962,7.3,Grab your free weights from the back of the Bike to tone your arms during your workout.,False,['Light Weights']
